SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531795,ATUL AUTO   ,B ,Q,419.00,427.90,410.60,414.80,420.35,419.95,85,7262,3012061.00,
531802,PRERNA INFR ,X ,Q,17.50,17.50,17.50,17.50,17.50,17.20,2,1000,17500.00,
531814,TIRUPATI SAR,X ,Q,17.80,17.80,17.00,17.50,17.50,17.20,25,8684,149772.00,
531816,PANORAM UNI ,T ,Q,5.77,5.77,5.24,5.24,5.24,5.51,11,4293,23889.00,
531822,RODIUM      ,X ,Q,133.00,133.35,130.20,130.55,130.55,133.00,14,3535,464069.00,
531842,LAHOTI OVER.,X ,Q,16.00,16.50,15.40,15.90,15.90,16.40,41,8221,130932.00,
531845,ZENITH BIRLA,T ,Q,0.83,0.83,0.83,0.83,0.83,0.87,13,28625,23758.00,
531847,ASIAN STAR  ,B ,Q,945.00,988.00,940.00,985.55,970.00,941.45,13,277,272901.00,
531859,ORIENTAL VEN,XT,Q,567.00,600.00,561.35,594.00,600.00,590.00,29,1300,755802.00,
531861,JOINDRE CAPI,X ,Q,22.20,26.90,22.20,23.55,23.50,24.60,23,1543,37590.00,
531862,BHARATAGRI  ,X ,Q,134.90,135.00,127.50,127.50,127.50,131.00,27,8873,1160822.00,
531867,UNITECH INTE,X ,Q,6.93,6.93,6.20,6.70,6.70,6.51,14,2136,13883.00,
531869,SACHETA MET.,X ,Q,46.20,46.85,45.80,46.80,46.80,46.55,22,14245,661691.00,
531879,PIONEER DIS.,B ,Q,244.70,268.00,244.40,247.45,248.00,257.25,332,13524,3386791.00,
531881,GMETCOAL    ,X ,Q,26.10,28.60,26.10,28.60,28.60,27.45,4,132,3457.00,
531882,KWALITYLTD  ,A ,Q,36.65,36.65,35.05,35.05,35.05,36.85,263,69998,2466418.00,
531888,REXNORD ELE.,X ,Q,53.00,55.40,49.95,52.05,52.05,54.50,38,4378,226200.00,
531892,KHANDWALA SE,B ,Q,17.40,17.40,17.40,17.40,17.40,18.25,2,150,2610.00,
531893,SAWACA BUSI ,X ,Q,0.87,0.87,0.86,0.87,0.87,0.87,39,4649,4009.00,
531921,AGAR IND COR,B ,Q,240.00,240.00,238.00,238.00,238.00,249.60,2,25,5970.00,
531923,DHAMPURE SGR,X ,Q,12.79,13.50,12.00,12.85,12.85,12.54,14,325,4067.00,
531925,SHANTANU SHE,XT,Q,3.67,3.67,3.66,3.67,3.67,3.60,3,1270,4657.00,
531934,SUPREME TEX ,T ,Q,0.98,0.98,0.90,0.90,0.90,0.94,11,12989,11889.00,
531950,VERTEX SEC. ,X ,Q,2.45,2.45,2.20,2.23,2.20,2.37,6,230,534.00,
531952,RIBA TEXTILS,X ,Q,92.45,92.45,81.50,82.00,82.00,84.80,146,43944,3703404.00,
531962,SHREMETAL   ,XT,Q,6.24,6.24,6.24,6.24,6.24,6.56,1,1000,6240.00,
531968,IITL PROJ   ,XT,Q,17.50,17.50,16.55,16.55,16.55,16.80,2,1500,25775.00,
531977,CHARTERLOGIS,X ,Q,10.29,10.29,9.40,10.02,10.02,10.32,164,60266,599937.00,
531978,AMBIKA COTTO,B ,Q,1300.05,1304.60,1265.00,1273.30,1271.00,1308.85,79,1423,1825232.00,
531979,HIND ALUMIN ,X ,Q,101.70,101.70,97.00,99.00,99.00,101.70,26,734,72518.00,
531996,ODYSSEY CORP,X ,Q,1.52,1.52,1.45,1.51,1.51,1.52,13,6192,9085.00,
532022,FILAT FASH  ,X ,Q,3.00,3.00,3.00,3.00,3.00,3.00,4,1730,5190.00,
532033,JAIN STUDIOS,T ,Q,3.45,3.45,3.45,3.45,3.45,3.33,2,1001,3453.00,
532035,UNISTAR MULT,XT,Q,3.01,3.01,3.01,3.01,3.01,2.87,3,20000,60200.00,
532039,ZENOTECH    ,X ,Q,35.25,36.95,35.00,35.70,35.70,37.00,35,4397,157667.00,
532051,SWELECT     ,B ,Q,326.80,330.40,311.10,316.75,317.50,330.85,85,1825,583071.00,
532053,WALLFORT FIN,X ,Q,70.00,71.00,69.85,69.85,69.85,73.50,43,5276,368863.00,
532054,KDDL LTD    ,B ,Q,440.80,443.65,440.80,441.65,440.80,463.95,16,1205,531235.00,
532067,KILPEST (I) ,X ,Q,147.90,147.90,134.50,134.90,137.50,141.55,69,15444,2078627.00,
532070,SUPERB PAPER,X ,Q,30.45,30.45,30.30,30.45,30.45,30.00,30,5016,152423.00,
532072,INTER DIGI  ,X ,Q,0.15,0.15,0.15,0.15,0.15,0.15,1,1,0.00,
532081,KSERASERA   ,T ,Q,0.22,0.22,0.21,0.21,0.21,0.22,12,106646,22395.00,
532090,VANDANA     ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,7,1.00,
532097,MUKAND ENGG.,B ,Q,32.05,32.05,27.80,28.95,28.90,31.95,140,35509,1069811.00,
532102,SBEC SUGAR  ,XT,Q,7.30,7.30,7.30,7.30,7.30,6.96,1,2000,14600.00,
532121,DENA BANK   ,A ,Q,16.00,16.00,15.30,15.55,15.55,16.00,298,103879,1623598.00,
532123,BSE  INFRA  ,B ,Q,3.05,3.35,3.01,3.02,3.01,3.20,30,23994,74074.00,
532124,RELIAB VEN  ,X ,Q,14.01,14.97,14.01,14.97,14.97,14.26,5,2130,30808.00,
532129,HEXAWARE TEC,A ,Q,443.50,443.50,404.00,414.95,414.95,442.85,2204,94767,39726874.00,
532134,BANKBARODA  ,A ,Q,132.00,132.90,126.80,128.05,128.05,131.90,7695,2081411,267742299.00,
532140,MOHITE      ,X ,Q,15.25,15.25,15.25,15.25,15.25,15.50,1,50,762.00,
532141,ANDHRA CEMEN,T ,Q,9.20,9.47,9.12,9.12,9.12,9.60,44,22767,209372.00,
532143,SKM EGG PROD,B ,Q,81.00,81.45,77.80,79.25,78.75,81.65,125,5661,446006.00,
532144,WELCORP     ,A ,Q,127.35,127.60,116.35,122.30,122.30,129.95,642,52840,6476093.00,
532145,H.S.(I) LTD.,X ,Q,9.00,9.00,7.55,7.76,7.76,9.28,76,12781,103009.00,
532149,BNK OF INDIA,A ,Q,94.65,95.30,92.40,93.40,93.40,94.65,1879,572758,53629929.00,
532150,INDRAPRAST  ,B ,Q,44.50,44.50,42.40,42.90,42.90,44.15,126,17982,773844.00,
532155,GAIL (I) LTD,A ,Q,336.95,337.40,328.15,334.40,334.40,334.50,1470,165776,54745656.00,
532156,VAIBHAVGBL  ,B ,Q,680.00,690.00,670.20,670.90,670.20,673.95,20,153,103672.00,
532162,JK PAPER    ,B ,Q,124.15,124.15,115.65,117.00,117.00,125.00,742,62028,7338616.00,
532163,SAREGAMA (I),B ,Q,758.45,759.00,714.00,733.30,740.00,753.85,284,6352,4659594.00,
532172,ADROITINFO  ,B ,Q,27.10,29.90,25.05,26.20,26.20,27.85,108,39704,1031020.00,
532173,CYBERTECH   ,B ,Q,52.10,55.00,51.95,52.80,52.50,52.05,39,4677,246510.00,
532174,ICICI BANK  ,A ,Q,287.50,289.50,283.10,283.90,283.90,286.20,2990,341788,97325235.00,
532175,CYIENT      ,A ,Q,708.00,713.45,679.30,682.90,682.90,705.95,1083,19903,13757842.00,
532178,ENGINRS.(I) ,A ,Q,132.35,132.80,128.05,130.30,130.30,133.10,1987,708824,93562661.00,
532179,CORPN.BANK  ,A ,Q,28.00,28.00,26.55,26.75,26.75,27.90,93,18141,491341.00,
532180,DHANALAK.BNK,B ,Q,19.80,20.00,19.00,19.00,19.10,20.00,70,19943,382047.00,
532181,GUJ.MINERAL ,A ,Q,111.85,111.85,103.75,104.55,104.55,111.30,580,37232,3959216.00,
532183,GAYATRI SUGR,XT,Q,7.80,7.80,7.80,7.80,7.80,7.95,7,3100,24180.00,
532187,INDUSIND BNK,A ,Q,1899.00,1915.90,1894.00,1901.65,1901.65,1897.10,943,21136,40247080.00,
532189,INDIA TOURIS,B ,Q,369.00,372.15,352.50,353.65,354.70,364.75,269,7599,2717975.00,
532209,J & K BANK  ,A ,Q,58.00,58.50,55.95,56.80,56.80,57.75,193,10494,596811.00,
532210,CITY UNION  ,A ,Q,190.65,191.90,184.50,185.95,185.85,190.45,128,5734,1071012.00,
532212,ARCHIES LTD ,T ,Q,31.60,31.60,30.35,30.45,30.35,31.90,62,12167,373622.00,
532215,AXIS BANK   ,A ,Q,536.00,536.55,523.70,529.80,529.10,536.05,1626,206617,109528032.00,
532218,SOUTH IND.BK,A ,Q,23.95,24.20,23.15,23.40,23.40,23.90,989,761787,18020472.00,
532219,ENERGY DEV. ,B ,Q,17.05,17.10,16.40,16.80,16.95,17.05,53,11775,198725.00,
532221,SONATA SOFT.,B ,Q,350.80,354.35,306.10,315.85,315.85,353.35,1629,49098,16019430.00,
532230,BENGAL TEA &,X ,Q,50.60,50.60,50.35,50.35,50.35,53.00,2,100,5035.00,
532234,NAT.ALUM    ,A ,Q,68.10,69.10,67.40,68.85,68.85,68.80,1164,344058,23523973.00,
532240,INDIA NIPPON,B ,Q,496.05,496.05,476.40,488.90,490.00,499.70,110,2073,1007180.00,
532254,POLARIS     ,A ,Q,467.00,468.00,464.05,464.45,464.05,465.40,30,657,305882.00,
532256,NALWA SONS  ,B ,Q,1264.00,1320.00,1264.00,1320.00,1320.00,1300.05,6,129,169650.00,
532259,APAR INDUS. ,B ,Q,694.20,694.20,655.70,672.30,672.30,700.95,85,816,553956.00,
532262,TCI INDUS.  ,XT,Q,850.00,850.00,850.00,850.00,850.00,830.00,4,25,21250.00,
532268,ACCELYA     ,B ,Q,1132.55,1148.90,1124.00,1129.00,1129.00,1152.05,82,655,743082.00,
532271,CYBERMATE   ,X ,Q,2.29,2.30,2.06,2.09,2.26,2.28,85,36665,78360.00,
532275,LANDMARC LEI,XT,Q,0.81,0.81,0.77,0.77,0.77,0.81,5,5511,4443.00,
532276,SYNDICATE BN,A ,Q,47.80,48.25,46.25,47.15,47.10,47.85,560,136220,6420114.00,
532281,HCL TECHNO  ,A ,Q,903.50,912.00,880.00,887.65,885.00,900.60,2460,7561465,6804925621.00,
532282,CASTEXTECH  ,T ,Q,2.76,2.76,2.76,2.76,2.76,2.90,9,3325,9177.00,
532284,TCFC FINANCE,X ,Q,35.00,35.00,30.50,33.00,33.00,32.20,9,435,14067.00,
532285,GEOJITFSL   ,B ,Q,91.90,92.10,85.00,86.50,87.15,90.80,160,8820,773595.00,
532286,JINDAL STE  ,A ,Q,227.40,230.50,221.80,228.30,228.30,229.45,2593,620186,140187184.00,
532290,BLB LTD.    ,T ,Q,8.40,8.40,8.40,8.40,8.40,8.25,1,10,84.00,
532296,GLENMARK PHA,A ,Q,538.50,539.95,522.55,529.60,529.60,539.30,631,24251,12906877.00,
532300,WOCKHARDT   ,A ,Q,650.05,658.50,627.05,639.15,639.15,653.30,1898,98201,63058161.00,
532301,TATA COFFEE ,B ,Q,114.50,115.00,111.30,114.30,115.00,114.70,384,32235,3645077.00,
532305,IND-SWIFT LA,B ,Q,72.00,72.00,69.00,69.00,69.00,72.60,55,90676,6257990.00,
532309,GEPIL       ,B ,Q,821.00,830.00,798.05,807.20,830.00,832.90,122,2055,1664867.00,
532310,SHREE RAMA  ,B ,Q,11.30,11.42,11.07,11.32,11.32,11.65,30,3817,42339.00,
532313,MAHINDRALIFE,A ,Q,532.90,539.10,524.55,527.75,524.55,534.85,64,4270,2261670.00,
532318,GEMINI COMMU,T ,Q,0.79,0.79,0.76,0.76,0.76,0.79,4,6000,4590.00,
532320,VAARAD      ,X ,Q,11.50,11.50,11.50,11.50,11.50,12.10,3,12,138.00,
532321,CADILA HEALT,A ,Q,353.00,354.00,344.15,348.65,348.65,352.50,1371,88731,31045033.00,
532323,SHIVA CEMENT,X ,Q,24.00,24.50,21.80,22.30,22.40,24.20,753,471948,10826492.00,
532324,CINEVISTA   ,B ,Q,7.56,7.56,7.56,7.56,7.56,7.95,4,295,2230.00,
532326,INTENS TECH ,B ,Q,67.30,70.25,67.25,69.40,69.40,70.75,55,4448,304202.00,
532329,DANLAW TECH.,X ,Q,82.05,86.45,79.65,79.90,80.00,83.80,53,4106,331423.00,
532330,BIOPAC INDIA,X ,Q,13.95,13.95,12.80,12.87,13.20,13.46,39,7519,96375.00,
532331,AJANTA PHARM,A ,Q,910.00,924.40,897.60,911.05,918.65,930.25,755,14201,12973107.00,
532336,BARON INFO. ,XT,Q,0.22,0.22,0.21,0.21,0.21,0.22,9,7100,1501.00,
532339,COMPUCOM SOF,B ,Q,11.50,11.90,11.50,11.65,11.65,11.77,57,32560,377403.00,
532340,OMNI AX'S SO,XT,Q,2.50,2.50,2.50,2.50,2.50,2.63,1,1000,2500.00,
532341,IZMO        ,B ,Q,87.75,87.95,82.00,84.05,84.05,89.55,299,30843,2609213.00,
532342,COMMEX TECH ,XT,Q,0.56,0.56,0.52,0.52,0.52,0.54,15,10373,5448.00,
532343,TVS MOTOR L ,A ,Q,566.50,575.30,559.40,566.25,567.25,566.15,1083,58373,33082712.00,
532345,GATI LTD.   ,A ,Q,90.05,90.20,86.60,87.15,87.15,90.80,1022,86183,7576647.00,
532348,SUBEX LTX   ,B ,Q,5.95,5.95,5.30,5.37,5.37,5.95,416,476655,2631812.00,
532349,TRANSPORT CO,B ,Q,280.00,284.90,276.05,277.90,283.00,279.70,56,1902,529685.00,
532350,PADMALAYA TE,XT,Q,3.37,3.37,3.37,3.37,3.37,3.37,3,18,60.00,
532351,AKSH OPTIFIB,B ,Q,30.95,30.95,28.65,29.65,29.65,30.95,1231,327507,9623593.00,
532355,PICTURHOUSE ,X ,Q,2.69,2.99,2.29,2.29,2.29,2.57,10,3200,8586.00,
532356,TRIVENI ENGG,B ,Q,42.60,43.35,37.00,40.65,40.65,40.90,979,158456,6447068.00,
532357,MUKTA ARTS  ,B ,Q,52.00,53.10,50.30,50.85,50.30,53.85,49,2845,147365.00,
532365,DYNACONS SYS,B ,Q,35.05,35.05,33.15,34.20,34.30,36.70,30,2873,98307.00,
532366,PNB GILTS   ,B ,Q,32.35,32.35,30.25,30.45,30.40,32.25,164,28124,883369.00,
532368,YBRANTDIGI  ,T ,Q,4.88,4.88,4.49,4.49,4.49,4.72,89,106459,482995.00,
532369,RAMCO INDS. ,B ,Q,255.00,255.10,230.00,240.05,240.05,254.65,264,8288,2025530.00,
532370,RAMCO  SYSTM,B ,Q,347.25,353.90,332.05,335.85,336.45,352.80,194,3743,1282932.00,
532371,TATA TELESER,B ,Q,5.09,5.09,4.80,4.91,4.90,4.98,205,149781,740000.00,
532372,VIRINCHI    ,X ,Q,104.90,104.90,91.00,95.10,95.10,106.15,1097,139574,13402684.00,
532373,WEPSOLN     ,X ,Q,35.15,35.15,31.95,33.55,33.55,36.70,72,25778,854116.00,
532374,STER TECH   ,A ,Q,308.15,308.15,280.00,282.50,282.50,308.05,4974,246809,71751660.00,
532375,TIPSINDUSTR ,B ,Q,120.95,122.50,117.50,121.00,121.00,125.25,46,1585,189050.00,
532376,MRO-TEK     ,T ,Q,30.55,30.55,29.95,30.55,30.55,29.10,22,3280,99786.00,
532379,FIRSTOBJ    ,XT,Q,14.50,14.50,13.15,13.90,13.90,13.83,6,6425,89445.00,
532380,BABA ARTS   ,XT,Q,3.00,3.00,2.98,2.99,2.98,3.00,13,11506,34502.00,
532382,BALAJI TELE.,B ,Q,125.00,128.55,121.60,126.55,127.15,126.05,302,38986,4874155.00,
532384,TYCHE INDS  ,X ,Q,72.05,72.60,68.55,72.00,72.60,72.05,55,8673,613798.00,
532386,CALIFORN.SOF,T ,Q,32.75,33.45,32.20,32.20,32.20,33.85,7,378,12294.00,
532387,PRITISHN COM,B ,Q,18.25,18.25,17.65,17.65,17.65,18.55,8,2400,42475.00,
532388,INDIAN OVER.,A ,Q,15.50,15.70,15.25,15.30,15.30,15.60,140,38170,588833.00,
532390,TAJ GVK HOTL,B ,Q,206.00,209.50,190.20,192.85,192.85,209.70,411,19769,3954204.00,
532391,OPTO CIRCUIT,B ,Q,10.25,10.54,9.74,9.87,9.90,10.51,206,102964,1039449.00,
532395,AXISCADES   ,B ,Q,125.00,130.40,122.50,124.40,124.40,126.35,247,7889,985843.00,
532400,KPIT        ,A ,Q,278.00,280.45,256.20,260.35,260.35,278.50,2489,216365,57871058.00,
532401,VIJAYA BANK ,A ,Q,58.80,58.90,56.60,56.95,56.95,58.70,371,69345,3971819.00,
532406,AVANTEL LTD ,X ,Q,395.80,395.80,363.85,363.85,363.85,382.95,129,9240,3365033.00,
532407,MOSCHIP SEMI,X ,Q,30.35,30.95,29.15,29.35,29.30,30.90,158,41161,1236037.00,
532408,MEGASOFT LTD,B ,Q,9.50,9.50,8.70,9.14,9.14,9.50,56,3443,31811.00,
532410,TRANSCORP IN,XT,Q,40.10,41.95,38.00,39.20,39.00,40.00,63,6303,249950.00,
532411,VISESH INFO.,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,1,10000,2300.00,
532413,CEREBRA INTE,T ,Q,62.00,63.50,59.50,59.50,59.50,62.60,216,35948,2182320.00,
532414,IKF TECHNO  ,X ,Q,0.51,0.54,0.51,0.52,0.52,0.53,39,52307,26709.00,
532416,MID-DAY MULT,B ,Q,9.95,10.01,9.95,10.01,10.01,10.45,5,782,7789.00,
532418,ANDHRA BANK ,A ,Q,34.80,34.80,33.10,33.55,33.55,34.05,1248,243198,8159215.00,
532419,SMARTLINK   ,B ,Q,92.35,93.50,92.25,92.95,93.50,94.00,8,1776,164120.00,
532424,GODREJ CONS ,A ,Q,1139.25,1145.00,1125.95,1134.40,1135.00,1135.70,498,10388,11812704.00,
532430,BF UTILI    ,A ,Q,354.80,355.55,331.50,336.85,336.85,354.65,1916,88788,30266465.00,
532432,UNITD SPR   ,B ,Q,3308.30,3332.30,3222.00,3255.95,3255.95,3289.95,1512,13558,44283181.00,
532439,GOLDST INFRA,B ,Q,142.25,146.00,140.80,140.80,140.80,148.20,67,2906,414631.00,
532440,MPS LTD     ,B ,Q,561.10,566.00,541.10,551.20,552.90,573.75,87,994,555194.00,
532441,RNBOWDENIM  ,XT,Q,3.05,3.15,3.01,3.15,3.15,3.00,8,2260,7090.00,
532443,CERA SANITAR,B ,Q,2807.05,2825.30,2780.00,2801.45,2790.15,2804.90,126,2378,6647936.00,
532454,BHARTI ARTL ,A ,Q,373.00,380.00,357.60,363.80,363.80,371.85,3096,826349,300591854.00,
532455,SHALIMAR WIR,X ,Q,35.30,35.30,32.00,32.00,32.00,33.65,259,71630,2358873.00,
532456,COMPUAGE INF,B ,Q,36.60,36.95,36.10,36.10,36.10,37.95,36,3112,113132.00,
532457,GULSHAN POLY,B ,Q,60.20,60.20,57.50,58.00,58.00,61.05,78,7540,440713.00,
532461,PUNJAB NATIO,A ,Q,82.60,83.80,81.15,82.80,82.80,83.20,4927,1937437,159829825.00,
532466,ORACLE FIN  ,A ,Q,3760.55,3781.80,3709.10,3726.00,3726.00,3825.30,184,754,2815580.00,
532467,HAZ MUL PRO ,X ,Q,0.70,0.70,0.70,0.70,0.70,0.73,2,300,210.00,
532468,KAMAHOLDING ,B ,Q,4701.00,4701.00,4451.00,4475.85,4600.00,4663.65,16,30,135741.00,
532475,APTECH LTD  ,B ,Q,248.00,248.00,229.55,235.55,235.55,242.15,1438,103927,24465709.00,
532477,UNION BANK L,A ,Q,87.70,88.40,85.35,87.15,87.15,87.75,1459,372797,32422180.00,
532478,UNITED BREWA,A ,Q,1162.00,1198.75,1110.50,1157.30,1170.00,1173.80,2362,82073,94390436.00,
532479,ISMT LTD    ,B ,Q,7.06,7.06,7.05,7.05,7.05,7.42,10,4637,32700.00,
532480,ALLAHABAD BK,A ,Q,39.65,40.40,38.90,39.70,39.55,39.65,373,93310,3695558.00,
532481,NOIDA-TOLL B,B ,Q,9.36,9.49,9.22,9.34,9.36,9.58,44,56969,530527.00,
532482,GRANULES (I),A ,Q,74.00,75.00,71.75,73.00,73.00,74.65,1211,180105,13174695.00,
532483,CANARA BANK ,A ,Q,254.00,255.75,248.35,253.30,252.50,253.35,2291,312753,78872247.00,
532485,BALMER LA.IN,B ,Q,441.00,441.00,415.00,417.05,417.05,427.90,214,19374,8182870.00,
532486,POKARNA LTD ,B ,Q,152.20,153.00,148.50,151.95,153.00,151.70,84,3686,556282.00,
532488,DIVI'S LAB. ,A ,Q,1055.00,1055.00,1015.70,1034.85,1034.85,1045.50,787,73750,75981009.00,
532493,ASTRA MICRO ,A ,Q,97.05,97.20,93.20,95.85,95.85,97.65,692,92546,8852501.00,
532497,RADICOKHAIT ,A ,Q,395.40,395.40,395.40,395.40,395.40,416.20,65,3449,1363734.00,
532498,SHRMCITYUN  ,A ,Q,2214.00,2294.80,2184.00,2244.45,2244.45,2207.50,44,138,306830.00,
532500,MARUTISUZUK ,A ,Q,8722.00,8829.90,8684.00,8810.35,8810.35,8750.35,2463,26861,235913010.00,
532503,RAJAPAMILLS ,X ,Q,1111.95,1111.95,1080.00,1099.20,1110.00,1082.00,441,14177,15564910.00,
532504,NAVIN FLUORI,A ,Q,691.95,700.00,666.00,670.40,670.40,685.05,479,6725,4562391.00,
532505,UCOBANK     ,A ,Q,18.10,18.30,17.90,18.15,18.05,18.35,113,16569,300282.00,
532507,BAG FIL MED ,B ,Q,4.75,4.85,4.41,4.42,4.42,4.75,229,110044,496644.00,
532508,JSL         ,B ,Q,79.00,79.00,75.45,75.95,75.85,79.25,162,22456,1735427.00,
532509,SUPRAJIT ENG,B ,Q,265.45,270.95,264.00,265.00,265.00,269.40,71,3438,916599.00,
532511,EXCEL CROP. ,B ,Q,3153.20,3153.20,3024.00,3052.95,3030.10,3192.70,135,2337,7244337.00,
532513,TVSELE      ,T ,Q,375.00,375.00,374.85,374.85,374.85,394.55,81,1440,539787.00,
532514,INDRA GAS   ,A ,Q,267.00,268.35,255.00,259.95,259.95,267.80,1611,390346,103391080.00,
532515,TV TODAY    ,B ,Q,450.05,454.95,437.90,444.70,449.00,444.55,338,7072,3143752.00,
532518,FLORENCE    ,X ,Q,1833.00,1835.00,1700.00,1755.90,1785.00,1844.95,21,98,172764.00,
532521,PALRED      ,B ,Q,65.35,65.35,61.10,61.65,61.10,67.15,26,1223,77443.00,
532522,PETRONET LNG,A ,Q,215.50,219.90,215.20,216.70,216.70,216.70,1999,77382,16843530.00,
532523,BIOCON LTD. ,A ,Q,695.00,695.00,576.00,607.70,607.70,654.10,17678,1099893,690535079.00,
532524,PTC INDIA   ,A ,Q,81.00,81.60,78.40,79.45,79.85,81.05,754,123092,9780667.00,
532525,BANK MAHA   ,B ,Q,13.10,13.10,12.60,12.73,12.83,12.97,180,70131,895663.00,
532527,RK FORGINGS ,B ,Q,759.00,759.00,732.50,744.65,747.25,763.90,770,2294,1708303.00,
532528,DATAM GLOB  ,B ,Q,106.20,107.65,99.15,99.90,100.20,105.70,470,16673,1697315.00,
532529,NDTV        ,B ,Q,36.00,36.00,32.60,33.15,33.10,35.05,45,5181,173437.00,
532531,STAR        ,A ,Q,368.40,371.00,353.05,362.45,362.45,373.00,3887,217532,78713254.00,
532532,JAIPRA      ,A ,Q,14.05,14.30,13.50,13.80,13.80,14.20,2245,3909288,54184421.00,
532538,ULTRATECH CM,A ,Q,3677.00,3705.00,3640.80,3671.85,3670.00,3711.50,744,6097,22376212.00,
532539,MINDA IND   ,B ,Q,1220.45,1220.45,1115.00,1131.25,1137.00,1223.85,660,9725,11313601.00,
532540,TCS LTD.    ,A ,Q,1745.00,1752.60,1713.45,1721.20,1721.20,1744.55,6539,104701,181009836.00,
532541,NIITTECH    ,A ,Q,1091.25,1097.85,1005.05,1017.75,1017.75,1086.70,5138,99913,103842968.00,
532543,GULFPETRO   ,B ,Q,72.50,73.00,69.35,70.05,70.40,72.40,128,13855,980217.00,
532548,CENTURYPLY  ,A ,Q,259.00,259.00,245.70,247.75,246.00,258.30,857,21467,5334154.00,
532553,WELENT      ,B ,Q,181.55,183.95,158.00,168.00,168.00,183.40,1066,135946,23590548.00,
532555,NTPC LTD    ,A ,Q,162.00,162.55,160.10,161.10,161.05,161.90,777,77217,12426179.00,
532604,SALSTEEL    ,B ,Q,7.55,7.55,6.90,7.20,7.45,7.38,39,12592,89867.00,
532605,JBM AUTO    ,B ,Q,371.30,376.55,356.40,359.75,359.75,373.80,272,4358,1587380.00,
532609,BHARATIDIL  ,Z ,Q,3.71,3.99,3.70,3.97,3.99,3.85,26,12141,47585.00,
532610,DWAR SUGAR  ,B ,Q,24.90,25.45,24.10,24.60,24.60,24.05,967,299278,7366853.00,
532612,INDOCO REM  ,B ,Q,191.50,191.50,179.20,180.90,180.90,195.25,136,4127,760118.00,
532613,VIPCLOTHNG  ,B ,Q,54.00,54.15,50.05,50.65,50.65,54.15,196,26519,1369145.00,
532616,XCHANGING   ,B ,Q,51.50,53.00,51.15,52.00,52.00,53.75,23,1121,58363.00,
532617,JETAIRWAYS  ,A ,Q,402.00,408.95,392.00,395.35,395.35,401.70,3571,295012,117322055.00,
532621,MORARJETEX  ,B ,Q,33.10,33.50,32.00,33.20,33.25,33.80,44,5392,177723.00,
532622,GATEWAY DIST,A ,Q,181.60,193.00,179.05,183.50,183.50,189.25,770,27958,5126221.00,
532624,JINDALPH    ,B ,Q,39.50,39.50,37.05,38.00,37.05,39.00,12,473,17889.00,
532626,PONDY OXIDES,X ,Q,390.00,408.00,363.00,371.35,373.80,387.05,428,11801,4471390.00,
532627,JPPOWER     ,B ,Q,3.10,3.27,3.05,3.08,3.08,3.24,371,902734,2797842.00,
532628,3I INFOTECH ,B ,Q,4.72,4.72,4.42,4.42,4.42,4.65,236,460177,2076402.00,
532629,MCNALLYB    ,T ,Q,43.00,43.00,41.20,41.50,41.20,43.00,27,2003,83989.00,
532630,GOKALDAS    ,B ,Q,86.05,86.05,82.15,83.45,83.50,86.55,113,8728,729101.00,
532633,ALLSEC TECH ,B ,Q,271.00,288.80,271.00,278.45,278.45,271.05,44,3468,961040.00,
532636,IIFL        ,A ,Q,680.00,683.00,660.00,666.35,665.00,684.05,419,7892,5280289.00,
532637,MAN DRUGORG ,B ,Q,90.00,91.95,83.90,86.25,86.25,90.30,842,23939,2089051.00,
532638,SHOPPER STOP,A ,Q,553.10,562.00,544.40,556.95,555.00,556.05,221,2672,1470964.00,
532640,CYBER MEDIA ,B ,Q,8.50,8.50,8.50,8.50,8.50,8.45,2,600,5100.00,
532641,NDL         ,B ,Q,74.90,82.00,70.05,80.60,80.60,76.70,1074,142528,11287279.00,
532642,JSWHL       ,B ,Q,1893.40,1893.40,1854.30,1856.35,1856.35,1896.00,30,219,411066.00,
532644,JK CEMENT   ,B ,Q,935.45,935.45,912.40,913.65,914.05,935.30,62,31275,28790084.00,
532645,BEEYU OVERSE,XT,Q,0.39,0.39,0.39,0.39,0.39,0.39,1,300,117.00,
532646,UNIPLY IND  ,B ,Q,396.00,400.75,380.00,387.20,390.00,397.50,166,7088,2754787.00,
532647,PROVOGUE IND,B ,Q,4.45,4.50,4.21,4.27,4.40,4.50,27,33605,148141.00,
532648,YES BANK    ,A ,Q,343.00,343.00,334.10,336.70,336.70,343.00,3184,350630,118145429.00,
532649,NECTAR LIFE ,B ,Q,21.70,21.95,18.70,19.10,18.95,21.75,502,92895,1871719.00,
532650,MSP STEEL   ,B ,Q,15.35,15.35,15.35,15.35,15.35,16.15,2,101,1550.00,
532651,SPL INDS    ,B ,Q,23.00,23.00,23.00,23.00,23.00,23.70,1,1,23.00,
532652,KARNATAKA BK,A ,Q,116.00,117.10,114.20,115.30,115.30,116.55,1043,139365,16100103.00,
532654,MCLEOD RUSSE,A ,Q,138.70,138.70,132.30,134.40,135.00,141.25,777,22645,3059444.00,
532656,FACOR ALLOYS,X ,Q,2.24,2.29,2.24,2.24,2.24,2.35,7,12126,27164.00,
